,name,year,miles_driven,price_per_mile,mileage,selling_price,seller_type,owner,transmission,engine,torque,seats,fuel
4900,Ford Endeavour 2.5L 4X2 MT,2004,58045,$6.89,30.81mpg,5480.04,Dealer,First Owner,Manual,2499 CC,330Nm@ 1800rpm,7.0,Diesel
4727,Datsun GO T Petrol,2018,6214,$64.37,46.64mpg,5480.04,Individual,First Owner,Manual,1198 CC,104Nm@ 4000rpm,5.0,Petrol
3954,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2007,105633,$3.79,30.11mpg,5480.04,Individual,First Owner,Manual,2494 CC,20.4@ 1400-3400(kgm@ rpm),8.0,Diesel
7915,Hyundai Grand i10 CRDi Magna,2014,31114,$12.86,56.45mpg,5480.04,Individual,First Owner,Manual,1120 CC,160Nm@ 1500-2750rpm,5.0,Diesel
7475,Volkswagen Ameo 1.2 MPI Comfortline,2016,37282,$10.73,39.99mpg,5480.04,Individual,First Owner,Manual,1198 CC,110Nm@ 3750rpm,5.0,Petrol
4210,Maruti Swift VDI,2011,44739,$8.94,53.86mpg,5480.04,Individual,First Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
7149,Mahindra KUV 100 mFALCON G80 K6 AW,2016,8699,$45.98,42.69mpg,5480.04,Individual,Second Owner,Manual,1198 CC,115Nm@ 3500-3600rpm,6.0,Petrol
1279,Maruti Swift VDI BSIV,2014,55923,$7.15,59.27mpg,5480.04,Individual,First Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
4130,Tata Tiago 1.05 Revotorq XZ,2016,21748,$18.39,64.17mpg,5480.04,Individual,Second Owner,Manual,1047 CC,140Nm@ 1800-3000rpm,5.0,Diesel
15,Mahindra KUV 100 mFALCON G80 K8 5str,2016,24855,$16.09,42.69mpg,5480.04,Individual,First Owner,Manual,1198 CC,115Nm@ 3500-3600rpm,5.0,Petrol
7166,Maruti Wagon R LXI CNG,2018,37282,$10.73,62.57mpg,5480.04,Individual,First Owner,Manual,998 CC,77Nm@ 3500rpm,5.0,CNG
5883,Mahindra KUV 100 D75 K8,2017,18641,$21.46,59.56mpg,5480.04,Individual,First Owner,Manual,1198 CC,190Nm@ 1750-2250rpm,6.0,Diesel
5278,Volkswagen Polo GT TDI,2012,59030,$6.78,46.34mpg,5480.04,Individual,First Owner,Manual,1598 CC,250Nm@ 1500-2500rpm,5.0,Diesel
5274,Volkswagen Polo 1.5 TDI Highline,2014,68351,$5.85,47.37mpg,5480.04,Individual,Second Owner,Manual,1498 CC,230Nm@ 1500-2500rpm,5.0,Diesel
2221,Maruti Wagon R VXI Plus Optional,2017,31068,$12.87,48.24mpg,5480.04,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
6241,Honda Brio 1.2 E MT,2017,31068,$12.87,43.51mpg,5480.04,Individual,First Owner,Manual,1198 CC,109Nm@ 4500rpm,5.0,Petrol
1646,Hyundai Xcent 1.2 Kappa AT S Option,2015,62137,$6.44,39.75mpg,5480.04,Individual,First Owner,Automatic,1197 CC,113.75Nm@ 4000rpm,5.0,Petrol
6847,Mahindra KUV 100 mFALCON G80 K2,2017,19884,$20.12,42.69mpg,5480.04,Individual,Second Owner,Manual,1198 CC,115Nm@ 3500-3600rpm,6.0,Petrol
930,Maruti Ertiga VDI,2012,62137,$6.44,48.85mpg,5480.04,Individual,Third Owner,Manual,1248 CC,200Nm@ 1750rpm,7.0,Diesel
1299,Honda Accord 2.4 AT,2009,62137,$6.44,27.52mpg,5480.04,Individual,Second Owner,Automatic,2354 CC,222Nm@ 4300rpm,5.0,Petrol
8073,Hyundai Grand i10 Magna,2014,12427,$32.19,44.46mpg,5480.04,Individual,First Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
2877,Volkswagen Vento Diesel Highline,2013,74564,$5.36,48.31mpg,5480.04,Individual,Second Owner,Manual,1598 CC,250Nm@ 1500-2500rpm,5.0,Diesel
2768,Hyundai Grand i10 Sportz,2014,55923,$7.15,44.46mpg,5480.04,Individual,Second Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
972,Honda Brio S MT,2016,42253,$9.47,45.63mpg,5480.04,Individual,First Owner,Manual,1198 CC,109Nm@ 4500rpm,5.0,Petrol
6490,Tata Tiago 1.2 Revotron XE,2018,12427,$32.19,56.08mpg,5480.04,Individual,First Owner,Manual,1199 CC,114Nm@ 3500rpm,5.0,Petrol
4159,Tata Tiago 1.2 Revotron XT,2017,24855,$16.09,56.08mpg,5480.04,Individual,First Owner,Manual,1199 CC,114Nm@ 3500rpm,5.0,Petrol
2658,Hyundai Xcent 1.1 CRDi SX,2016,68351,$5.85,57.39mpg,5480.04,Individual,First Owner,Manual,1120 CC,180.4Nm@ 1750-2500rpm,5.0,Diesel
1258,Maruti Wagon R VXI BS IV,2017,40389,$9.9,48.24mpg,5480.04,Individual,Second Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
1032,Hyundai Verna Transform SX VTVT,2011,37282,$10.73,38.1mpg,5480.04,Individual,First Owner,Manual,1599 CC,14.9 KGM at 3000 RPM,5.0,Petrol
5439,Volkswagen Vento Diesel Comfortline,2012,62137,$6.44,48.31mpg,5480.04,Individual,Second Owner,Manual,1598 CC,250Nm@ 1500-2500rpm,5.0,Diesel
4170,Maruti Swift Star VDI,2013,43496,$9.2,53.86mpg,5480.04,Individual,First Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
6529,Hyundai Verna 1.6 CRDI,2012,64408,$6.21,52.5mpg,5480.04,Individual,Second Owner,Manual,1582 CC,259.9Nm@ 1900-2750rpm,5.0,Diesel
4171,Hyundai Grand i10 AT Asta,2015,43496,$9.2,44.46mpg,5480.04,Individual,Second Owner,Automatic,1197 CC,114Nm@ 4000rpm,5.0,Petrol
7084,Mahindra Bolero SLX,2011,74564,$5.36,31.99mpg,5480.04,Individual,Second Owner,Manual,2523 CC,180 Nm at 1440-1500rpm,7.0,Diesel
1914,Mahindra Xylo D2 BS III,2015,68351,$5.85,35.16mpg,5480.04,Individual,First Owner,Manual,2489 CC,218Nm@ 1400-2600rpm,7.0,Diesel
6876,Mahindra Scorpio 2.6 Turbo 7 Str,2008,68351,$5.85,29.87mpg,5480.04,Individual,First Owner,Manual,2609 CC,"28.3@ 1,700-2,200(kgm@ rpm)",8.0,Diesel
2236,Tata Indica Vista TDI LX,2014,27962,$14.31,44.93mpg,5480.04,Individual,First Owner,Manual,1405 CC,135.4Nm@ 2500rpm,5.0,Diesel
2736,Hyundai Grand i10 Magna,2016,49710,$8.05,44.46mpg,5480.04,Individual,Second Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
2497,Maruti Ritz LDi,2016,37282,$10.73,54.57mpg,5480.04,Individual,Third Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
7100,Tata Tiago 1.05 Revotorq XT,2016,37282,$10.73,64.17mpg,5480.04,Individual,First Owner,Manual,1047 CC,140Nm@ 1800-3000rpm,5.0,Diesel
5353,Volkswagen Ameo 1.2 MPI Comfortline,2016,37282,$10.73,39.99mpg,5480.04,Individual,First Owner,Manual,1198 CC,110Nm@ 3750rpm,5.0,Petrol
2228,Hyundai Verna Transform CRDi VGT SX ABS,2011,43496,$9.2,38.1mpg,5480.04,Individual,Third Owner,Manual,1493 CC,24 KGM at 1900-2750 RPM,5.0,Diesel
2189,Maruti Celerio VXI,2016,15534,$25.75,54.33mpg,5480.04,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
1685,Toyota Etios GD,2014,74564,$5.36,55.49mpg,5480.04,Individual,Second Owner,Manual,1364 CC,170Nm@ 1800-2400rpm,5.0,Diesel
1504,Maruti Wagon R VXI Optional,2018,10874,$36.78,48.24mpg,5480.04,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
3107,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,2007,26098,$15.33,27.61mpg,5480.04,Dealer,First Owner,Automatic,1796 CC,285Nm@ 2400-4000rpm,5.0,Petrol
1526,Hyundai Xcent 1.1 CRDi S,2015,37282,$10.73,57.39mpg,5480.04,Individual,Second Owner,Manual,1120 CC,180.4Nm@ 1750-2500rpm,5.0,Diesel
4009,Tata Zest Revotron 1.2T XMS,2017,32933,$12.15,41.33mpg,5480.04,Individual,First Owner,Manual,1193 CC,140Nm@ 1500-4000rpm,5.0,Petrol
5477,Ford Figo Petrol EXI,2010,18641,$21.46,36.69mpg,5480.04,Individual,First Owner,Manual,1196 CC,102Nm@ 4000rpm,5.0,Petrol
7407,Volkswagen Jetta 2.0 TDI Comfortline,2010,62137,$6.44,35.28mpg,5480.04,Individual,First Owner,Manual,1896 CC,"25.5@ 1,900(kgm@ rpm)",5.0,Diesel
5478,Hyundai Verna 1.4 CRDi,2012,113089,$3.54,58.33mpg,5480.04,Individual,Second Owner,Manual,1396 CC,219.7Nm@ 1750-2750rpm,5.0,Diesel
3077,Maruti Celerio VXI AT,2017,18641,$21.46,54.33mpg,5480.04,Individual,Second Owner,Automatic,998 CC,90Nm@ 3500rpm,5.0,Petrol
5023,Tata Zest Revotron 1.2 XT,2016,15023,$26.63,41.33mpg,5480.04,Individual,First Owner,Manual,1193 CC,140Nm@ 1500-4000rpm,5.0,Petrol
5012,Hyundai i20 Sportz Option 1.2,2014,91341,$4.38,43.75mpg,5480.04,Individual,Second Owner,Manual,1197 CC,114.7Nm@ 4000rpm,5.0,Petrol
4029,Hyundai Grand i10 Asta,2014,24855,$16.09,44.46mpg,5480.04,Individual,Second Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
6939,Maruti Swift VDI,2011,37282,$10.73,53.86mpg,5480.04,Individual,First Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
2158,Hyundai Grand i10 Sportz,2016,18641,$21.46,44.46mpg,5480.04,Individual,First Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
3988,Tata Safari DICOR 2.2 EX 4x2,2010,74564,$5.36,32.77mpg,5480.04,Individual,Fourth & Above Owner,Manual,2179 CC,320Nm@ 1700-2700rpm,7.0,Diesel
722,Mahindra Bolero 2011-2019 SLE,2012,74564,$5.36,37.54mpg,5480.04,Individual,First Owner,Manual,2523 CC,195Nm@ 1400-2200rpm,7.0,Diesel
5688,Maruti Wagon R LXI BS IV,2016,18641,$21.46,48.24mpg,5480.04,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
3133,Maruti Swift Dzire VXI,2014,74564,$5.36,44.93mpg,5480.04,Individual,First Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
3152,Maruti Swift VXI,2013,24855,$16.09,43.75mpg,5480.04,Individual,First Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
5667,Maruti Swift VDI,2013,116818,$3.42,53.86mpg,5480.04,Individual,Second Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
2249,Mahindra Bolero 2011-2019 SLX,2013,37282,$10.73,37.54mpg,5480.04,Individual,Second Owner,Manual,2523 CC,195Nm@ 1400-2200rpm,7.0,Diesel
5221,Mahindra KUV 100 G80 K2,2019,15534,$25.75,42.69mpg,5480.04,Individual,First Owner,Manual,1198 CC,115Nm@ 3500-3600rpm,6.0,Petrol
875,Mahindra Xylo H4,2016,86992,$4.6,32.98mpg,5480.04,Individual,Second Owner,Manual,2179 CC,280Nm@ 2400-2800rpm,7.0,Diesel
5218,Hyundai i20 Magna 1.2,2014,6214,$64.37,43.75mpg,5480.04,Individual,First Owner,Manual,1197 CC,114.7Nm@ 4000rpm,5.0,Petrol
5217,Tata Zest Revotron 1.2T XM,2016,15534,$25.75,41.33mpg,5480.04,Individual,First Owner,Manual,1193 CC,140Nm@ 1500-4000rpm,5.0,Petrol
2899,Maruti Celerio X ZXI Option BSIV,2017,32311,$12.38,50.88mpg,5480.04,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
5210,Volkswagen Polo GT TDI,2012,68351,$5.85,46.34mpg,5480.04,Individual,Second Owner,Manual,1598 CC,250Nm@ 1500-2500rpm,5.0,Diesel
1154,Maruti Celerio ZXI AT,2016,21748,$18.39,54.33mpg,5480.04,Individual,First Owner,Automatic,998 CC,90Nm@ 3500rpm,5.0,Petrol
2939,Maruti Eeco 5 Seater AC BSIV,2017,6214,$64.37,36.15mpg,5480.04,Individual,First Owner,Manual,1196 CC,101Nm@ 3000rpm,5.0,Petrol
6833,Maruti Ertiga LDI,2012,55923,$7.15,48.85mpg,5480.04,Individual,First Owner,Manual,1248 CC,200Nm@ 1750rpm,7.0,Diesel
872,Hyundai i20 Sportz 1.2,2013,43496,$9.2,43.51mpg,5480.04,Individual,First Owner,Manual,1197 CC,113.7Nm@ 4000rpm,5.0,Petrol
5103,Maruti Wagon R AMT VXI,2015,12427,$32.19,48.24mpg,5480.04,Individual,First Owner,Automatic,998 CC,90Nm@ 3500rpm,5.0,Petrol
1332,Hyundai Grand i10 CRDi Magna,2014,68351,$5.85,56.45mpg,5480.04,Individual,First Owner,Manual,1120 CC,160Nm@ 1500-2750rpm,5.0,Diesel
851,Mahindra Scorpio SLE BSIV,2011,68351,$5.85,28.34mpg,5480.04,Individual,Second Owner,Manual,2179 CC,290Nm@ 1800-2800rpm,8.0,Diesel
5133,Maruti Eeco CNG 5 Seater AC BSIV,2017,37282,$10.73,51.61mpg,5480.04,Individual,First Owner,Manual,1196 CC,85Nm@ 3000rpm,5.0,CNG
7320,Volkswagen Vento Diesel Comfortline,2011,62137,$6.44,48.31mpg,5480.04,Individual,Second Owner,Manual,1598 CC,250Nm@ 1500-2500rpm,5.0,Diesel
838,Tata Sumo Gold EX BSIII,2017,86992,$4.6,33.09mpg,5480.04,Individual,First Owner,Manual,2956 CC,223Nm@ 1600-2200rpm,7.0,Diesel
6025,Hyundai Verna 1.6 VTVT,2013,43496,$9.2,40.01mpg,5480.04,Individual,First Owner,Manual,1591 CC,154.9Nm@ 4200rpm,5.0,Petrol
5106,Mahindra Scorpio M2DI,2011,295151,$1.36,31.75mpg,5480.04,Individual,Third Owner,Manual,2179 CC,277.5Nm@ 1700-2200rpm,5.0,Diesel
3535,Tata Zest Quadrajet 1.3 XM,2015,62137,$6.44,54.1mpg,5480.04,Individual,First Owner,Manual,1248 CC,200Nm@ 1750-3000rpm,5.0,Diesel
4928,Hyundai i20 Asta 1.4 CRDi,2012,62137,$6.44,50.03mpg,5480.04,Individual,First Owner,Manual,1396 CC,219.6Nm@ 1500-2750rpm,5.0,Diesel
1799,Skoda Rapid 1.5 TDI AT Ambition Plus,2014,47845,$8.36,50.95mpg,5480.04,Individual,Second Owner,Automatic,1498 CC,250Nm@ 1500-2500rpm,5.0,Diesel
4495,Maruti Swift VDI,2011,44739,$8.94,53.86mpg,5480.04,Individual,First Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
7787,Tata Tigor 1.2 Revotron XT,2018,13670,$29.26,47.75mpg,5480.04,Individual,First Owner,Manual,1199 CC,114Nm@ 3500rpm,5.0,Petrol
355,Toyota Etios Liva GD SP,2013,43496,$9.2,55.49mpg,5480.04,Dealer,Second Owner,Manual,1364 CC,170Nm@ 1800-2400rpm,5.0,Diesel
7788,Maruti Wagon R VXI Optional,2017,43496,$9.2,48.24mpg,5480.04,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
326,Maruti Swift LXI Option,2014,31068,$12.87,47.98mpg,5480.04,Individual,First Owner,Manual,1197 CC,113Nm@ 4200rpm,5.0,Petrol
2564,Hyundai Verna 1.6 VGT CRDi,2011,62137,$6.44,52.5mpg,5480.04,Individual,Second Owner,Manual,1582 CC,259.8Nm@ 1900-2750rpm,5.0,Diesel
7888,Ford Figo 1.2P Titanium MT,2017,62137,$6.44,42.71mpg,5480.04,Individual,First Owner,Manual,1196 CC,112Nm@ 4000rpm,5.0,Petrol
6159,Mahindra KUV 100 mFALCON D75 K2 Plus,2016,21748,$18.39,59.56mpg,5480.04,Individual,First Owner,Manual,1198 CC,190Nm@ 1750-2250rpm,6.0,Diesel
3613,Maruti Swift Dzire Zdi BSIV,2012,80157,$4.99,45.4mpg,5480.04,Individual,First Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
1596,Maruti Wagon R VXI BS IV,2017,7891,$50.69,48.24mpg,5480.04,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
6140,Maruti Celerio ZXI,2015,31011,$12.9,50.88mpg,5480.04,Dealer,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
1422,Maruti Swift VDI,2012,55923,$7.15,53.86mpg,5480.04,Individual,Second Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
4459,Hyundai Grand i10 Sportz,2014,49710,$8.05,44.46mpg,5480.04,Individual,Second Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
6642,Maruti Eeco 5 Seater AC BSIV,2017,74564,$5.36,36.15mpg,5480.04,Individual,First Owner,Manual,1196 CC,101Nm@ 3000rpm,5.0,Petrol
6361,Mahindra Supro LX 8 Str,2018,31068,$12.87,55.28mpg,5480.04,Individual,First Owner,Manual,909 CC,98Nm@ 1600-3000rpm,8.0,Diesel
4369,Mahindra Scorpio VLS 2.2 mHawk,2008,62137,$6.44,28.34mpg,5480.04,Individual,Third Owner,Manual,2179 CC,290Nm@ 1800-2800rpm,7.0,Diesel
3716,Tata Zest Revotron 1.2 XT,2017,21748,$18.39,41.33mpg,5480.04,Individual,First Owner,Manual,1193 CC,140Nm@ 1500-4000rpm,5.0,Petrol
4476,Maruti Celerio ZXI,2015,37282,$10.73,54.33mpg,5480.04,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
6380,Maruti Swift Dzire VXI,2014,31068,$12.87,44.93mpg,5480.04,Individual,First Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
1820,Mahindra Bolero 2011-2019 DI NON AC BS III White,2013,49710,$8.05,37.54mpg,5480.04,Individual,First Owner,Manual,2523 CC,180Nm@ 1440-1500rpm,9.0,Diesel
6343,Tata Zest Quadrajet 1.3 XT,2017,52816,$7.57,48.57mpg,5480.04,Individual,First Owner,Manual,1248 CC,190Nm@ 1750-3000rpm,5.0,Diesel
1406,Maruti Swift Dzire VDi,2012,62137,$6.44,45.4mpg,5480.04,Individual,First Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
2054,Hyundai Verna 1.6 SX CRDi (O),2012,85749,$4.66,52.5mpg,5480.04,Individual,First Owner,Manual,1582 CC,259.8Nm@ 1900-2750rpm,5.0,Diesel
4559,Mahindra KUV 100 mFALCON G80 K8 5str,2016,62137,$6.44,42.69mpg,5480.04,Individual,First Owner,Manual,1198 CC,115Nm@ 3500-3600rpm,5.0,Petrol
3784,Tata Zest Quadrajet 1.3 XM,2015,21748,$18.39,54.1mpg,5480.04,Individual,First Owner,Manual,1248 CC,200Nm@ 1750-3000rpm,5.0,Diesel
497,Hyundai Grand i10 AT Asta,2015,24855,$16.09,44.46mpg,5480.04,Individual,First Owner,Automatic,1197 CC,114Nm@ 4000rpm,5.0,Petrol
4536,Toyota Etios GD,2014,74564,$5.36,55.49mpg,5480.04,Individual,Second Owner,Manual,1364 CC,170Nm@ 1800-2400rpm,5.0,Diesel
321,Tata Tiago 1.2 Revotron XZ,2017,16156,$24.76,56.08mpg,5480.04,Individual,First Owner,Manual,1199 CC,114Nm@ 3500rpm,5.0,Petrol
2035,Maruti Celerio ZDi,2015,15534,$25.75,64.97mpg,5480.04,Individual,First Owner,Manual,793 CC,125Nm@ 2000rpm,5.0,Diesel
3682,Mahindra Supro LX 8 Str,2018,31068,$12.87,55.28mpg,5480.04,Individual,First Owner,Manual,909 CC,98Nm@ 1600-3000rpm,8.0,Diesel
6382,Toyota Corolla Altis 1.8 VL AT,2009,55923,$7.15,34.18mpg,5480.04,Individual,First Owner,Automatic,1794 CC,173Nm@ 4000rpm,5.0,Petrol
6374,Maruti Eeco 5 Seater AC BSIV,2019,9321,$42.91,36.15mpg,5480.04,Individual,First Owner,Manual,1196 CC,101Nm@ 3000rpm,5.0,Petrol
1803,Hyundai Grand i10 Magna,2016,49710,$8.05,44.46mpg,5480.04,Individual,First Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
6200,Mahindra Scorpio SLE BSIII,2011,198838,$2.01,28.34mpg,5480.04,Individual,Third Owner,Manual,2179 CC,290Nm@ 1800-2800rpm,8.0,Diesel
3812,Hyundai Grand i10 Sportz,2015,79535,$5.03,44.46mpg,5480.04,Individual,First Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
307,Maruti Swift Dzire VXI,2014,43496,$9.2,44.93mpg,5480.04,Individual,Second Owner,Manual,1197 CC,114Nm@ 4000rpm,5.0,Petrol
6137,Hyundai Grand i10 Magna,2015,24491,$16.33,44.46mpg,5480.04,Dealer,First Owner,Manual,1197 CC,113.75nm@ 4000rpm,5.0,Petrol
6714,Maruti Swift Ldi BSIV,2010,109400,$3.66,41.87mpg,5480.04,Individual,First Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
286,Mahindra Bolero SLE,2009,105633,$3.79,31.99mpg,5480.04,Individual,Second Owner,Manual,2523 CC,180 Nm at 1440-1500rpm,7.0,Diesel
7718,Mahindra KUV 100 G80 K2,2018,9321,$42.91,42.69mpg,5480.04,Individual,First Owner,Manual,1198 CC,115Nm@ 3500-3600rpm,6.0,Petrol
4595,Maruti Celerio ZXI,2015,18641,$21.46,54.33mpg,5480.04,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
4686,Honda CR-V 2.4L 4WD MT,2008,74564,$5.36,26.11mpg,5480.04,Individual,First Owner,Manual,2354 CC,218Nm@ 4200rpm,5.0,Petrol
2603,Hyundai Santro Era,2019,2485,$160.56,47.75mpg,5466.3399,Individual,First Owner,Manual,1086 CC,99Nm@ 4500rpm,5.0,Petrol
2508,Maruti Alto K10 VXI Optional,2019,6214,$64.21,56.33mpg,5466.3399,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
3306,Maruti Eeco CNG 5 Seater AC BSIV,2020,3107,$128.42,51.61mpg,5466.3399,Individual,First Owner,Manual,1196 CC,85Nm@ 3000rpm,5.0,CNG
4041,Tata Tiago 1.2 Revotron XZ,2016,24855,$16.05,56.08mpg,5466.3399,Individual,First Owner,Manual,1199 CC,114Nm@ 3500rpm,5.0,Petrol
3869,Maruti Swift VDI BSIV,2014,43496,$9.17,59.27mpg,5466.3399,Individual,Third Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
707,Maruti Celerio VXI,2016,31068,$12.71,54.33mpg,5411.5395,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
4410,Maruti Celerio X VXI Option BSIV,2017,15534,$25.43,50.88mpg,5411.5395,Individual,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
2003,Maruti Eeco 7 Seater Standard BSIV,2019,3107,$127.13,36.15mpg,5411.5395,Individual,First Owner,Manual,1196 CC,101Nm@ 3000rpm,7.0,Petrol
4381,Hyundai Grand i10 CRDi Asta Option,2014,99419,$3.97,56.45mpg,5411.5395,Dealer,Third Owner,Manual,1120 CC,160Nm@ 1500-2750rpm,5.0,Diesel
7487,Mahindra Xylo D2 BSIV,2014,86992,$4.54,32.93mpg,5411.5395,Individual,First Owner,Manual,2489 CC,220Nm at 1400-2600 rpm,8.0,Diesel
2385,Maruti Swift VDI BSIV,2014,74564,$5.3,59.27mpg,5411.5395,Individual,First Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
4962,Skoda Rapid 1.6 MPI AT Elegance,2013,21748,$18.16,33.64mpg,5411.5395,Individual,Second Owner,Automatic,1598 CC,153Nm@ 3800rpm,5.0,Petrol
4935,Hyundai i20 1.4 CRDi Asta,2011,46913,$8.42,54.1mpg,5411.5395,Individual,Second Owner,Manual,1396 CC,22.4 kgm at 1750-2750rpm,5.0,Diesel
6424,Maruti Swift Dzire VDI,2013,43496,$9.08,55.04mpg,5411.5395,Individual,Second Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
6126,Volkswagen Polo 1.2 MPI Comfortline,2016,24855,$15.89,38.1mpg,5411.5395,Individual,Second Owner,Manual,1199 CC,110Nm@ 3000-4300rpm,5.0,Petrol
4904,Skoda Rapid 1.6 MPI Active BSIV,2016,31068,$12.71,36.25mpg,5411.5395,Individual,Third Owner,Manual,1598 CC,153Nm@ 3750-3800rpm,5.0,Petrol
7665,Skoda Rapid 1.6 MPI AT Elegance,2013,21748,$18.16,33.64mpg,5411.5395,Individual,Second Owner,Automatic,1598 CC,153Nm@ 3800rpm,5.0,Petrol
1417,Hyundai Verna 1.6 SX,2012,74564,$5.3,52.5mpg,5411.5395,Individual,First Owner,Manual,1582 CC,259.8Nm@ 1900-2750rpm,5.0,Diesel
305,Hyundai Grand i10 CRDi Sportz,2015,49710,$7.95,56.45mpg,5411.5395,Individual,Second Owner,Manual,1120 CC,160Nm@ 1500-2750rpm,5.0,Diesel
903,Toyota Innova 2.5 G4 Diesel 7-seater,2009,124274,$3.18,30.11mpg,5411.5395,Individual,Third Owner,Manual,2494 CC,20.4@ 1400-3400(kgm@ rpm),7.0,Diesel
5363,Mahindra Xylo D2 BSIV,2014,86992,$4.54,32.93mpg,5411.5395,Individual,First Owner,Manual,2489 CC,220Nm at 1400-2600 rpm,8.0,Diesel
1247,Maruti Eeco 5 Seater AC BSIV,2016,23612,$16.6,36.15mpg,5370.4392,Individual,First Owner,Manual,1196 CC,101Nm@ 3000rpm,5.0,Petrol
7796,Hyundai Xcent 1.1 CRDi Base,2015,34175,$11.44,57.39mpg,5356.7391,Dealer,First Owner,Manual,1120 CC,180.4Nm@ 1750-2500rpm,5.0,Diesel
7835,Volkswagen Polo 1.5 TDI Highline,2014,74564,$5.24,47.37mpg,5356.7391,Individual,Second Owner,Manual,1498 CC,230Nm@ 1500-2500rpm,5.0,Diesel
46,Maruti Alto K10 VXI,2018,6400,$60.94,56.33mpg,5343.039,Dealer,First Owner,Manual,998 CC,90Nm@ 3500rpm,5.0,Petrol
447,Tata Safari DICOR 2.2 LX 4x2,2012,49710,$7.85,32.77mpg,5343.039,Individual,First Owner,Manual,2179 CC,320Nm@ 1700-2700rpm,7.0,Diesel
2429,Tata Tiago 1.2 Revotron XM,2018,15534,$25.11,56.08mpg,5343.039,Individual,First Owner,Manual,1199 CC,114Nm@ 3500rpm,5.0,Petrol
7109,Maruti Swift VDI,2013,74564,$5.23,53.86mpg,5343.039,Individual,First Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
2902,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,32933,$11.84,51.51mpg,5343.039,Individual,Second Owner,Manual,1396 CC,219.6Nm@ 1500-2750rpm,5.0,Diesel
2513,Maruti Wagon R LXI CNG,2018,24855,$15.69,62.57mpg,5343.039,Individual,First Owner,Manual,998 CC,77Nm@ 3500rpm,5.0,CNG
3718,Mahindra Bolero DI BSIII,2011,74564,$5.23,31.99mpg,5343.039,Individual,Fourth & Above Owner,Manual,2523 CC,180 Nm at 1440-1500rpm,7.0,Diesel
6879,Maruti Swift Dzire VDI,2013,62137,$6.28,55.04mpg,5343.039,Individual,First Owner,Manual,1248 CC,190Nm@ 2000rpm,5.0,Diesel
6262,Mahindra KUV 100 D75 K6 Plus 5Str,2016,38525,$10.12,59.56mpg,5343.039,Dealer,First Owner,Manual,1198 CC,190Nm@ 1750-2250rpm,5.0,Diesel
